event_id,shipment_id,employee_id,event_type,location,notes,occurred_at
1684,334,37,out_for_delivery,Aktobe,,2024-06-02 16:53:00
1685,334,33,delivered,Kyzylorda,Nor fight performance less option.,2024-06-03 11:53:00
1686,335,19,created,Aktobe,,2024-04-08 19:07:00
1687,336,21,created,Petropavl,,2026-08-01 09:26:00
1688,336,3,picked_up,Almaty,,2026-08-01 15:26:00
1689,336,2,arrived_warehouse,Semey,,2026-08-02 18:26:00
1690,336,12,departed_warehouse,Almaty,,2026-08-03 09:26:00
1691,336,18,out_for_delivery,Pavlodar,,2026-08-04 14:26:00
1692,336,25,delivered,Semey,,2026-08-05 11:26:00
1693,337,2,created,Pavlodar,,2023-06-30 05:50:00
1694,337,12,picked_up,Pavlodar,,2023-06-30 21:50:00
1695,337,37,arrived_warehouse,Semey,,2023-07-01 02:50:00
1696,337,45,departed_warehouse,Atyrau,,2023-07-01 05:50:00
1697,337,6,out_for_delivery,Shymkent,,2023-07-01 08:50:00
1698,337,49,delivered,Pavlodar,,2023-07-02 09:50:00
1699,338,30,created,Semey,,2026-02-01 19:32:00
1700,338,6,picked_up,Taraz,,2026-02-02 20:32:00
1701,338,19,out_for_delivery,Oskemen,,2026-02-03 14:32:00
1702,338,5,failed_attempt,Astana,,2026-02-04 18:32:00
1703,338,42,returned,Aktau,,2026-02-05 22:32:00
1704,339,11,created,Aktobe,,2023-10-11 07:17:00
1705,339,31,picked_up,Shymkent,,2023-10-11 18:17:00
1706,339,40,arrived_warehouse,Pavlodar,,2023-10-12 14:17:00
1707,339,18,departed_warehouse,Almaty,Do get style.,2023-10-13 18:17:00
1708,339,34,out_for_delivery,Taraz,,2023-10-14 12:17:00
1709,340,4,created,Astana,,2025-05-09 16:35:00
1710,340,1,picked_up,Atyrau,,2025-05-10 06:35:00
1711,340,7,arrived_warehouse,Petropavl,,2025-05-10 23:35:00
1712,340,12,departed_warehouse,Oskemen,Week ability price.,2025-05-11 12:35:00
1713,340,48,out_for_delivery,Pavlodar,,2025-05-11 16:35:00
1714,341,15,created,Uralsk,,2025-05-27 04:45:00
1715,341,37,picked_up,Aktau,,2025-05-28 08:45:00
1716,341,36,arrived_warehouse,Atyrau,,2025-05-29 05:45:00
1717,341,27,departed_warehouse,Pavlodar,,2025-05-30 11:45:00
1718,341,18,out_for_delivery,Semey,,2025-05-30 22:45:00
1719,341,47,delivered,Astana,,2025-05-31 14:45:00
1720,342,47,created,Pavlodar,,2023-05-22 18:29:00
1721,342,49,picked_up,Kyzylorda,,2023-05-23 13:29:00
1722,342,10,arrived_warehouse,Oskemen,,2023-05-24 02:29:00
1723,342,18,departed_warehouse,Aktau,,2023-05-24 17:29:00
1724,342,28,out_for_delivery,Semey,,2023-05-25 19:29:00
1725,343,22,created,Pavlodar,Billion morning draw man art.,2024-09-09 06:25:00
1726,343,11,picked_up,Aktobe,,2024-09-09 21:25:00
1727,343,1,arrived_warehouse,Atyrau,Republican behavior TV today.,2024-09-10 23:25:00
1728,343,50,departed_warehouse,Pavlodar,,2024-09-11 12:25:00
1729,343,41,out_for_delivery,Kostanay,,2024-09-12 06:25:00
1730,344,47,created,Kyzylorda,,2025-08-04 18:20:00
1731,344,42,picked_up,Taraz,,2025-08-05 08:20:00
1732,344,29,out_for_delivery,Taraz,,2025-08-05 19:20:00
1733,344,3,failed_attempt,Semey,,2025-08-06 08:20:00
1734,344,32,returned,Astana,,2025-08-07 13:20:00
1735,345,5,created,Almaty,Unit hotel story for laugh do.,2026-12-12 04:09:00
1736,345,37,picked_up,Atyrau,Carry show board black last.,2026-12-12 22:09:00
1737,345,26,out_for_delivery,Atyrau,,2026-12-13 01:09:00
1738,345,36,failed_attempt,Almaty,Image movie who debate final enter.,2026-12-14 06:09:00
1739,345,46,returned,Semey,,2026-12-14 21:09:00
1740,346,14,created,Oskemen,,2023-09-12 07:53:00
1741,346,26,picked_up,Shymkent,,2023-09-12 14:53:00
1742,346,35,arrived_warehouse,Karaganda,,2023-09-13 07:53:00
1743,346,41,departed_warehouse,Shymkent,,2023-09-13 11:53:00
1744,346,45,out_for_delivery,Uralsk,,2023-09-14 08:53:00
1745,346,15,delivered,Karaganda,,2023-09-15 12:53:00
1746,347,24,created,Pavlodar,,2025-05-11 01:56:00
1747,347,17,cancelled,Semey,,2025-05-11 06:56:00
1748,348,22,created,Kyzylorda,,2023-11-20 11:45:00
1749,348,49,picked_up,Uralsk,,2023-11-21 07:45:00
1750,348,14,arrived_warehouse,Astana,,2023-11-22 13:45:00
1751,348,39,departed_warehouse,Shymkent,,2023-11-23 04:45:00
1752,348,31,out_for_delivery,Kyzylorda,,2023-11-24 01:45:00
1753,348,18,delivered,Pavlodar,,2023-11-24 20:45:00
1754,349,48,created,Astana,Star community weight take new.,2023-04-18 05:59:00
1755,349,37,picked_up,Atyrau,,2023-04-18 19:59:00
1756,349,1,arrived_warehouse,Taraz,,2023-04-19 20:59:00
1757,349,48,departed_warehouse,Almaty,,2023-04-20 19:59:00
1758,349,14,out_for_delivery,Almaty,,2023-04-21 18:59:00
1759,350,44,created,Almaty,,2023-09-08 21:14:00
1760,350,6,picked_up,Oskemen,,2023-09-09 19:14:00
1761,350,44,arrived_warehouse,Kostanay,Cup hundred rather visit.,2023-09-11 00:14:00
1762,350,25,departed_warehouse,Petropavl,,2023-09-11 12:14:00
1763,350,11,out_for_delivery,Atyrau,,2023-09-12 18:14:00
1764,350,14,delivered,Astana,,2023-09-13 13:14:00
1765,351,33,created,Uralsk,,2023-11-26 11:59:00
1766,351,4,picked_up,Karaganda,,2023-11-27 01:59:00
1767,351,49,arrived_warehouse,Uralsk,,2023-11-28 04:59:00
1768,351,3,departed_warehouse,Semey,,2023-11-29 03:59:00
1769,351,13,out_for_delivery,Taraz,,2023-11-29 18:59:00
1770,351,13,delivered,Kostanay,,2023-11-30 21:59:00
1771,352,46,created,Astana,,2023-12-05 22:40:00
1772,352,44,picked_up,Oskemen,,2023-12-06 19:40:00
1773,352,36,arrived_warehouse,Pavlodar,,2023-12-07 04:40:00
1774,352,47,departed_warehouse,Karaganda,,2023-12-07 11:40:00
1775,352,24,out_for_delivery,Taraz,Old else spend against.,2023-12-07 19:40:00
1776,353,24,created,Atyrau,,2026-12-12 03:23:00
1777,354,9,created,Aktobe,,2024-07-26 22:00:00
1778,354,38,picked_up,Astana,,2024-07-27 23:00:00
1779,354,8,arrived_warehouse,Kyzylorda,,2024-07-28 14:00:00
1780,354,43,departed_warehouse,Karaganda,,2024-07-28 18:00:00
1781,354,13,out_for_delivery,Aktobe,,2024-07-29 15:00:00
1782,354,27,delivered,Petropavl,,2024-07-29 23:00:00
1783,355,18,created,Pavlodar,,2025-07-18 11:05:00
1784,355,43,picked_up,Karaganda,,2025-07-19 01:05:00
1785,355,28,arrived_warehouse,Kyzylorda,,2025-07-19 09:05:00
1786,355,30,departed_warehouse,Karaganda,,2025-07-20 13:05:00
1787,355,42,out_for_delivery,Kyzylorda,,2025-07-21 13:05:00
1788,356,44,created,Shymkent,,2025-12-19 02:01:00
1789,357,26,created,Shymkent,,2024-09-03 16:45:00
1790,358,33,created,Uralsk,,2025-01-25 18:50:00
1791,358,13,picked_up,Oskemen,Cup position speak begin.,2025-01-27 00:50:00
1792,358,32,arrived_warehouse,Astana,,2025-01-27 03:50:00
1793,358,23,departed_warehouse,Taraz,,2025-01-27 09:50:00
1794,358,36,out_for_delivery,Aktobe,,2025-01-28 14:50:00
1795,359,48,created,Atyrau,,2026-07-12 19:35:00
1796,359,43,picked_up,Taraz,,2026-07-14 00:35:00
1797,359,12,arrived_warehouse,Kostanay,,2026-07-14 08:35:00
1798,359,4,departed_warehouse,Oskemen,,2026-07-14 23:35:00
1799,359,22,out_for_delivery,Aktobe,,2026-07-15 21:35:00
1800,359,25,delivered,Aktobe,,2026-07-16 01:35:00
1801,360,5,created,Uralsk,,2024-07-03 05:23:00
1802,360,43,picked_up,Astana,,2024-07-04 04:23:00
1803,360,47,arrived_warehouse,Karaganda,Business walk anything under item right.,2024-07-04 20:23:00
1804,360,50,departed_warehouse,Kyzylorda,,2024-07-05 17:23:00
1805,360,28,out_for_delivery,Karaganda,Ahead raise common Democrat cost evidence third.,2024-07-06 06:23:00
1806,360,6,delivered,Atyrau,,2024-07-07 06:23:00
1807,361,30,created,Aktau,,2022-12-30 05:57:00
1808,362,44,created,Kostanay,,2025-09-26 07:12:00
1809,362,22,picked_up,Shymkent,,2025-09-27 06:12:00
1810,362,3,arrived_warehouse,Shymkent,,2025-09-27 13:12:00
1811,362,23,departed_warehouse,Petropavl,Include nearly article evidence case current this.,2025-09-27 18:12:00
1812,362,32,out_for_delivery,Uralsk,,2025-09-28 08:12:00
1813,363,15,created,Pavlodar,,2025-05-02 04:08:00
1814,364,22,created,Uralsk,,2025-12-15 02:42:00
1815,364,48,picked_up,Aktobe,,2025-12-15 14:42:00
1816,364,5,arrived_warehouse,Uralsk,,2025-12-16 01:42:00
1817,364,8,departed_warehouse,Oskemen,,2025-12-16 23:42:00
1818,364,38,out_for_delivery,Aktobe,,2025-12-17 21:42:00
1819,365,31,created,Kostanay,,2026-03-18 18:26:00
1820,365,43,picked_up,Petropavl,,2026-03-19 15:26:00
1821,365,34,arrived_warehouse,Atyrau,,2026-03-20 18:26:00
1822,365,7,departed_warehouse,Aktobe,,2026-03-21 05:26:00
1823,365,49,out_for_delivery,Atyrau,,2026-03-21 08:26:00
1824,365,45,delivered,Shymkent,,2026-03-21 12:26:00
1825,366,26,created,Petropavl,,2026-12-23 00:46:00
1826,366,39,picked_up,Oskemen,,2026-12-24 01:46:00
1827,366,22,arrived_warehouse,Taraz,,2026-12-24 22:46:00
1828,366,1,departed_warehouse,Aktau,,2026-12-25 16:46:00
1829,366,6,out_for_delivery,Kyzylorda,,2026-12-26 20:46:00
1830,366,5,delivered,Karaganda,,2026-12-27 05:46:00
1831,367,38,created,Almaty,,2024-03-30 20:55:00
1832,367,42,picked_up,Astana,,2024-04-01 00:55:00
1833,367,29,arrived_warehouse,Kyzylorda,,2024-04-01 18:55:00
1834,367,17,departed_warehouse,Aktobe,,2024-04-02 11:55:00
1835,367,14,out_for_delivery,Petropavl,,2024-04-02 23:55:00
1836,368,45,created,Astana,,2026-05-29 16:29:00
1837,368,30,picked_up,Pavlodar,,2026-05-30 08:29:00
1838,368,29,arrived_warehouse,Petropavl,,2026-05-30 11:29:00
1839,368,31,departed_warehouse,Atyrau,,2026-05-31 14:29:00
1840,368,21,out_for_delivery,Aktobe,,2026-06-01 17:29:00
1841,368,12,delivered,Karaganda,,2026-06-01 21:29:00
1842,369,43,created,Uralsk,,2024-06-12 17:29:00
1843,369,24,picked_up,Almaty,,2024-06-12 21:29:00
1844,369,27,arrived_warehouse,Kyzylorda,,2024-06-13 23:29:00
1845,369,35,departed_warehouse,Semey,,2024-06-14 23:29:00
1846,369,31,out_for_delivery,Taraz,,2024-06-15 05:29:00
1847,369,21,delivered,Petropavl,,2024-06-15 23:29:00
1848,370,33,created,Almaty,,2026-01-13 02:03:00
1849,370,45,picked_up,Aktau,,2026-01-13 16:03:00
1850,370,40,arrived_warehouse,Almaty,,2026-01-14 18:03:00
1851,370,30,departed_warehouse,Petropavl,Around yard morning short yourself.,2026-01-14 23:03:00
1852,370,32,out_for_delivery,Karaganda,,2026-01-16 04:03:00
1853,370,41,delivered,Kyzylorda,,2026-01-17 08:03:00
1854,371,1,created,Petropavl,,2024-10-12 20:29:00
1855,371,25,picked_up,Uralsk,,2024-10-13 20:29:00
1856,371,5,arrived_warehouse,Atyrau,,2024-10-14 10:29:00
1857,371,13,departed_warehouse,Uralsk,,2024-10-14 23:29:00
1858,371,17,out_for_delivery,Atyrau,,2024-10-15 17:29:00
1859,372,43,created,Kostanay,,2025-04-19 07:14:00
1860,372,27,picked_up,Shymkent,,2025-04-20 06:14:00
1861,372,19,arrived_warehouse,Taraz,,2025-04-21 08:14:00
1862,372,3,departed_warehouse,Oskemen,,2025-04-21 16:14:00
1863,372,43,out_for_delivery,Karaganda,,2025-04-22 05:14:00
1864,372,42,delivered,Taraz,,2025-04-22 08:14:00
1865,373,26,created,Karaganda,,2025-12-28 08:34:00
1866,373,49,picked_up,Atyrau,,2025-12-28 14:34:00
1867,373,17,arrived_warehouse,Aktau,,2025-12-29 03:34:00
1868,373,20,departed_warehouse,Karaganda,,2025-12-29 18:34:00
1869,373,44,out_for_delivery,Almaty,Shake way offer work.,2025-12-30 23:34:00
1870,373,12,delivered,Atyrau,,2025-12-31 14:34:00
1871,374,10,created,Petropavl,,2025-03-04 02:30:00
1872,374,40,picked_up,Atyrau,,2025-03-04 23:30:00
1873,374,37,arrived_warehouse,Kostanay,,2025-03-05 10:30:00
1874,374,11,departed_warehouse,Aktau,,2025-03-06 09:30:00
1875,374,48,out_for_delivery,Aktau,Great stuff suddenly compare or south.,2025-03-06 15:30:00
1876,374,28,delivered,Oskemen,,2025-03-07 01:30:00
1877,375,14,created,Aktobe,,2023-11-24 16:39:00
1878,375,48,picked_up,Astana,,2023-11-25 08:39:00
1879,375,8,out_for_delivery,Kyzylorda,,2023-11-26 07:39:00
1880,375,49,failed_attempt,Petropavl,,2023-11-27 03:39:00
1881,375,26,returned,Semey,,2023-11-27 11:39:00
1882,376,32,created,Oskemen,Trial agreement red way nor none.,2025-10-27 02:25:00
1883,376,28,picked_up,Uralsk,,2025-10-27 06:25:00
1884,376,38,arrived_warehouse,Shymkent,Student special wife my compare.,2025-10-27 20:25:00
1885,376,34,departed_warehouse,Astana,,2025-10-28 16:25:00
1886,376,18,out_for_delivery,Aktobe,,2025-10-29 21:25:00
1887,377,46,created,Petropavl,,2026-11-17 18:11:00
1888,377,26,cancelled,Oskemen,,2026-11-18 19:11:00
1889,378,40,created,Oskemen,,2023-10-02 09:04:00
1890,378,1,picked_up,Aktau,,2023-10-03 05:04:00
1891,378,20,arrived_warehouse,Taraz,,2023-10-03 22:04:00
1892,378,36,departed_warehouse,Pavlodar,,2023-10-04 09:04:00
1893,378,37,out_for_delivery,Karaganda,,2023-10-05 15:04:00
1894,378,33,delivered,Aktobe,,2023-10-05 20:04:00
1895,379,16,created,Atyrau,,2026-07-07 08:42:00
1896,379,17,picked_up,Petropavl,,2026-07-08 02:42:00
1897,379,36,arrived_warehouse,Pavlodar,,2026-07-08 08:42:00
1898,379,16,departed_warehouse,Almaty,,2026-07-09 14:42:00
1899,379,24,out_for_delivery,Kyzylorda,Bed discussion despite.,2026-07-10 07:42:00
1900,379,14,delivered,Almaty,,2026-07-10 10:42:00
1901,380,49,created,Semey,,2023-02-01 09:28:00
1902,380,42,picked_up,Astana,,2023-02-01 12:28:00
1903,380,27,arrived_warehouse,Kyzylorda,,2023-02-01 20:28:00
1904,380,2,departed_warehouse,Astana,,2023-02-02 00:28:00
1905,380,28,out_for_delivery,Pavlodar,,2023-02-02 09:28:00
1906,380,4,delivered,Aktobe,,2023-02-02 15:28:00
1907,381,7,created,Petropavl,,2024-07-05 19:38:00
1908,381,35,picked_up,Aktobe,,2024-07-06 05:38:00
1909,381,6,arrived_warehouse,Shymkent,,2024-07-06 23:38:00
1910,381,23,departed_warehouse,Aktobe,,2024-07-08 01:38:00
1911,381,39,out_for_delivery,Almaty,Long forward pass southern future concern sort.,2024-07-09 02:38:00
1912,381,26,delivered,Shymkent,,2024-07-09 12:38:00
1913,382,34,created,Petropavl,,2025-08-04 19:04:00
1914,382,20,picked_up,Atyrau,Whether health walk how big few.,2025-08-05 09:04:00
1915,382,30,arrived_warehouse,Karaganda,,2025-08-06 02:04:00
1916,382,49,departed_warehouse,Pavlodar,,2025-08-06 12:04:00
1917,382,50,out_for_delivery,Shymkent,,2025-08-07 02:04:00
1918,382,34,delivered,Kostanay,,2025-08-08 08:04:00
1919,383,5,created,Pavlodar,,2026-03-07 12:56:00
1920,383,35,picked_up,Semey,,2026-03-08 06:56:00
1921,383,36,arrived_warehouse,Oskemen,,2026-03-08 18:56:00
1922,383,5,departed_warehouse,Pavlodar,,2026-03-09 18:56:00
1923,383,45,out_for_delivery,Karaganda,,2026-03-10 11:56:00
1924,383,43,delivered,Aktobe,,2026-03-11 16:56:00
1925,384,22,created,Semey,,2023-08-08 05:03:00
1926,384,35,picked_up,Kyzylorda,,2023-08-08 08:03:00
1927,384,46,arrived_warehouse,Pavlodar,,2023-08-09 08:03:00
1928,384,6,departed_warehouse,Aktau,,2023-08-10 09:03:00
1929,384,34,out_for_delivery,Karaganda,,2023-08-11 09:03:00
1930,384,42,delivered,Karaganda,,2023-08-11 17:03:00
1931,385,39,created,Kyzylorda,,2025-06-14 11:33:00
1932,385,30,picked_up,Almaty,,2025-06-14 16:33:00
1933,385,38,arrived_warehouse,Aktau,,2025-06-15 19:33:00
1934,385,22,departed_warehouse,Uralsk,Wish run join police.,2025-06-16 06:33:00
1935,385,14,out_for_delivery,Oskemen,,2025-06-16 17:33:00
1936,385,11,delivered,Aktau,,2025-06-17 23:33:00
1937,386,48,created,Uralsk,,2025-06-02 20:00:00
1938,386,47,picked_up,Atyrau,,2025-06-04 02:00:00
1939,386,7,arrived_warehouse,Semey,,2025-06-04 10:00:00
1940,386,24,departed_warehouse,Pavlodar,,2025-06-04 14:00:00
1941,386,28,out_for_delivery,Kyzylorda,,2025-06-05 20:00:00
1942,386,15,delivered,Petropavl,,2025-06-06 05:00:00
1943,387,45,created,Pavlodar,,2023-01-18 19:58:00
1944,387,26,picked_up,Atyrau,,2023-01-19 17:58:00
1945,387,16,out_for_delivery,Uralsk,,2023-01-20 07:58:00
1946,387,1,failed_attempt,Taraz,,2023-01-21 08:58:00
1947,387,49,returned,Petropavl,,2023-01-21 21:58:00
1948,388,35,created,Petropavl,,2025-02-22 02:40:00
1949,388,27,picked_up,Petropavl,,2025-02-22 14:40:00
1950,388,8,arrived_warehouse,Almaty,,2025-02-23 04:40:00
1951,388,35,departed_warehouse,Almaty,,2025-02-24 00:40:00
1952,388,1,out_for_delivery,Karaganda,,2025-02-24 09:40:00
1953,388,14,delivered,Oskemen,,2025-02-25 01:40:00
1954,389,40,created,Aktau,,2026-03-29 03:34:00
1955,389,21,picked_up,Uralsk,,2026-03-29 14:34:00
1956,389,46,arrived_warehouse,Aktobe,,2026-03-29 20:34:00
1957,389,22,departed_warehouse,Aktau,,2026-03-30 23:34:00
1958,389,9,out_for_delivery,Petropavl,,2026-03-31 16:34:00
1959,389,18,delivered,Kyzylorda,,2026-04-01 09:34:00
1960,390,15,created,Kyzylorda,Power company why really up skin development.,2023-03-09 15:41:00
1961,390,47,picked_up,Taraz,,2023-03-09 19:41:00
1962,390,9,arrived_warehouse,Almaty,,2023-03-10 12:41:00
1963,390,5,departed_warehouse,Almaty,Sport her safe family concern ability reduce of.,2023-03-10 23:41:00
1964,390,32,out_for_delivery,Kostanay,,2023-03-12 00:41:00
1965,390,18,delivered,Astana,,2023-03-13 01:41:00
1966,391,10,created,Uralsk,Allow own TV whose determine not view.,2025-09-08 19:44:00
1967,392,49,created,Uralsk,Former back get floor.,2024-12-31 20:39:00
1968,393,26,created,Almaty,,2025-11-07 09:23:00
1969,393,14,picked_up,Kyzylorda,,2025-11-07 17:23:00
1970,393,6,arrived_warehouse,Shymkent,,2025-11-08 20:23:00
1971,393,47,departed_warehouse,Almaty,,2025-11-09 20:23:00
1972,393,48,out_for_delivery,Petropavl,,2025-11-10 08:23:00
1973,393,31,delivered,Kyzylorda,,2025-11-11 13:23:00
1974,394,17,created,Semey,,2023-09-21 09:51:00
1975,394,33,picked_up,Taraz,,2023-09-22 13:51:00
1976,394,30,arrived_warehouse,Oskemen,,2023-09-22 22:51:00
1977,394,33,departed_warehouse,Aktau,,2023-09-23 01:51:00
1978,394,17,out_for_delivery,Almaty,,2023-09-23 18:51:00
1979,395,48,created,Shymkent,,2025-09-29 11:47:00
1980,395,22,picked_up,Almaty,,2025-09-30 01:47:00
1981,395,14,arrived_warehouse,Almaty,Enter economic attack.,2025-10-01 04:47:00
1982,395,36,departed_warehouse,Aktau,,2025-10-01 07:47:00
1983,395,19,out_for_delivery,Kostanay,,2025-10-02 11:47:00
1984,395,30,delivered,Aktobe,,2025-10-03 02:47:00
1985,396,48,created,Petropavl,,2025-04-08 03:43:00
1986,396,50,picked_up,Atyrau,,2025-04-08 23:43:00
1987,396,46,arrived_warehouse,Atyrau,Skin result answer just information.,2025-04-10 01:43:00
1988,396,35,departed_warehouse,Uralsk,,2025-04-10 04:43:00
1989,396,35,out_for_delivery,Petropavl,,2025-04-10 16:43:00
1990,397,46,created,Karaganda,,2026-04-28 14:38:00
1991,398,41,created,Shymkent,,2026-08-02 14:43:00
1992,398,23,picked_up,Atyrau,This manage her national.,2026-08-03 03:43:00
1993,398,26,arrived_warehouse,Astana,,2026-08-04 03:43:00
1994,398,30,departed_warehouse,Atyrau,,2026-08-04 07:43:00
1995,398,17,out_for_delivery,Oskemen,,2026-08-04 11:43:00
1996,399,14,created,Kostanay,,2023-06-28 14:46:00
1997,399,10,picked_up,Karaganda,,2023-06-29 20:46:00
1998,399,27,arrived_warehouse,Astana,,2023-06-30 16:46:00
1999,399,35,departed_warehouse,Shymkent,,2023-07-01 08:46:00
2000,399,49,out_for_delivery,Astana,,2023-07-01 21:46:00
2001,400,7,created,Uralsk,,2025-05-06 03:23:00
2002,400,37,picked_up,Semey,,2025-05-06 22:23:00
2003,400,9,arrived_warehouse,Aktobe,,2025-05-07 05:23:00
2004,400,14,departed_warehouse,Karaganda,Class available suffer far five.,2025-05-07 16:23:00
2005,400,27,out_for_delivery,Kyzylorda,,2025-05-08 18:23:00
2006,400,36,delivered,Shymkent,,2025-05-09 09:23:00
